add,[0. 0. 0. 0.],[0. 0. 0. 0.],TrajoptPlant.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,nan,integrator,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,nan,nan,82,129,244,397,nan,nan,nan
sub,[0. 0. 0. 0.],[0. 0. 0. 0.],TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,nan,nan,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,nan,nan,nan,130,244,397,nan,nan,nan,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,jacobian_tot_state,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,347,310,473,116,244,397,nan
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  1.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,jacobian_tot_state,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,347,310,473,116,244,397,nan
mul,"[[ 0. -1.  0. -1.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,jacobian_tot_state,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,348,310,473,116,244,397,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,jacobian_tot_state,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,347,310,473,116,244,397,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,jacobian_tot_state,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,347,310,473,116,244,397,nan
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,jacobian_tot_state,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,348,310,473,116,244,397,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,dJdq,jacobian_tot_state,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,250,311,473,116,244,397
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  1.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,dJdq,jacobian_tot_state,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,250,311,473,116,244,397
mul,"[[ 0. -1.  0. -1.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,dJdq,jacobian_tot_state,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,348,250,311,473,116,244,397
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,dJdq,jacobian_tot_state,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,250,311,473,116,244,397
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,dJdq,jacobian_tot_state,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,250,311,473,116,244,397
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,dJdq,jacobian_tot_state,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,348,250,311,473,116,244,397
mul,"[[-0. -0.]
 [-0. -0.]
 [ 2.  1.]
 [-1. -1.]]",[0. 0.],RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,jacobian_tot_state,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,nan,312,473,116,244,397,nan,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,dJdq,dJtotdq,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,250,447,475,116,244,397
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  1.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,dJdq,dJtotdq,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,250,447,475,116,244,397
mul,"[[ 0. -1.  0. -1.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,dJdq,dJtotdq,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,348,250,447,475,116,244,397
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,dJdq,dJtotdq,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,250,447,475,116,244,397
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,dJdq,dJtotdq,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,250,447,475,116,244,397
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,dJdq,dJtotdq,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,348,250,447,475,116,244,397
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,d2Jdq2,dJtotdq,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,299,448,475,116,244,397
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  1.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,d2Jdq2,dJtotdq,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,299,448,475,116,244,397
mul,"[[ 0. -1.  0. -1.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,d2Jdq2,dJtotdq,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,348,299,448,475,116,244,397
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,d2Jdq2,dJtotdq,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,299,448,475,116,244,397
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,d2Jdq2,dJtotdq,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,299,448,475,116,244,397
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,d2Jdq2,dJtotdq,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,348,299,448,475,116,244,397
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,end_effector_positions,delta_x,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,125,406,477,116,244,397,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  1.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,end_effector_positions,delta_x,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,125,406,477,116,244,397,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 1.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,end_effector_positions,delta_x,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,126,406,477,116,244,397,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,compute_J,delta_x,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,390,408,477,116,244,397
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  1.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,compute_J,delta_x,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,390,408,477,116,244,397
mul,"[[ 0. -1.  0. -1.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,compute_J,delta_x,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,348,390,408,477,116,244,397
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,compute_J,delta_x,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,390,408,477,116,244,397
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,compute_J,delta_x,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,390,408,477,116,244,397
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,compute_J,delta_x,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,348,390,408,477,116,244,397
mul,"[[-2. -1.]
 [ 0.  0.]]",[0. 0.],TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,delta_x,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,nan,408,477,116,244,397,nan,nan
sub,[ 0.  2. -0.  0.],[-1.   1.5  0.   0. ],TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,delta_x,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,nan,418,477,116,244,397,nan,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-2. -1.  0.  0.]
 [ 0.  0.  0.  0.]
 [-0. -0. -2. -1.]
 [ 0. -0.  0.  0.]]",TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,nan,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,nan,nan,478,116,244,397,nan,nan,nan
mul,"[[-2.  0.  0.  0.]
 [-1.  0.  0.  0.]
 [ 0.  0. -2.  0.]
 [ 0.  0. -1.  0.]]","[[-2. -1.  0.  0.]
 [ 0.  0.  0.  0.]
 [-0. -0. -2. -1.]
 [ 0. -0.  0.  0.]]",TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,nan,hessian,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,nan,nan,478,116,244,397,nan,nan,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,end_effector_positions,delta_x,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,125,406,421,117,244,397,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  1.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,end_effector_positions,delta_x,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,125,406,421,117,244,397,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 1.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,end_effector_positions,delta_x,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,126,406,421,117,244,397,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,compute_J,delta_x,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,390,408,421,117,244,397
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  1.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,compute_J,delta_x,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,390,408,421,117,244,397
mul,"[[ 0. -1.  0. -1.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,compute_J,delta_x,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,348,390,408,421,117,244,397
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,compute_J,delta_x,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,390,408,421,117,244,397
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,compute_J,delta_x,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,347,390,408,421,117,244,397
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,Jacobian,compute_J,delta_x,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,348,390,408,421,117,244,397
mul,"[[-2. -1.]
 [ 0.  0.]]",[0. 0.],TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,delta_x,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,nan,408,421,117,244,397,nan,nan
sub,[ 0.  2. -0.  0.],[-1.   1.5  0.   0. ],TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,delta_x,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,nan,418,421,117,244,397,nan,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,jacobian_tot_state,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,347,310,423,117,244,397,nan
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  1.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,jacobian_tot_state,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,347,310,423,117,244,397,nan
mul,"[[ 0. -1.  0. -1.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,jacobian_tot_state,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,348,310,423,117,244,397,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,jacobian_tot_state,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,347,310,423,117,244,397,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,RBDReference.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,jacobian_tot_state,gradient,formKKTSystemBlocks,solveKKTSystem_Schur,SQP,nan,347,310,423,117,244,397,nan
